indicator_id,region_id,date,value
ZSFH,99999,2024-06-30,481540.769791728
ZSFH,99999,2024-05-31,480258.243143602
ZSFH,99999,2024-04-30,477462.034342769
ZSFH,99999,2024-03-31,476120.204986625
ZSFH,99999,2024-02-29,476598.175844452
ZSFH,99999,2024-01-31,480330.556038471
ZSFH,99999,2023-12-31,484211.063642085
ZSFH,99999,2023-11-30,487551.45726896
ZSFH,99999,2023-10-31,490788.404445432
ZSFH,99999,2023-09-30,493968.505914162
ZSFH,99999,2023-08-31,496685.526592009
ZSFH,99999,2023-07-31,498211.944940147
ZSFH,99999,2023-06-30,498255.099726663
ZSFH,99999,2023-05-31,496738.481005222
ZSFH,99999,2023-04-30,493408.397559291
ZSFH,99999,2023-03-31,491155.182782452
ZSFH,99999,2023-02-28,491110.842175315
ZSFH,99999,2023-01-31,494289.703480226
ZSFH,99999,2022-12-31,498833.476784125
ZSFH,99999,2022-11-30,502955.753998263
ZSFH,99999,2022-10-31,506259.28712303
ZSFH,99999,2022-09-30,506069.819313853
ZSFH,99999,2022-08-31,510851.815099097
ZSFH,99999,2022-07-31,515499.927548217
ZSFH,99999,2022-06-30,519130.327858996
ZSFH,99999,2022-05-31,517531.612017759
ZSFH,99999,2022-04-30,512515.105421517
ZSFH,99999,2022-03-31,505188.273519529
ZSFH,99999,2022-02-28,497701.319069284
ZSFH,99999,2022-01-31,491609.116253786
ZSFH,99999,2021-12-31,486302.778481112
ZSFH,99999,2021-11-30,483131.820120082
ZSFH,99999,2021-10-31,481400.746741497
ZSFH,99999,2021-09-30,480744.510217434
ZSFH,99999,2021-08-31,478483.110458242
ZSFH,99999,2021-07-31,471448.883712951
ZSFH,99999,2021-06-30,461294.473444115
ZSFH,99999,2021-05-31,450923.520380176
ZSFH,99999,2021-04-30,443245.724083461
ZSFH,99999,2021-03-31,434948.031455166
ZSFH,99999,2021-02-28,426923.660696972
ZSFH,99999,2021-01-31,417919.48645335
ZSFH,99999,2020-12-31,410472.524877933
ZSFH,99999,2020-11-30,402439.270754848
ZSFH,99999,2020-10-31,394116.020427733
ZSFH,99999,2020-09-30,386682.7422822
ZSFH,99999,2020-08-31,380864.240866989
ZSFH,99999,2020-07-31,378623.221673139
ZSFH,99999,2020-06-30,377427.635383128
ZSFH,99999,2020-05-31,375812.850726759
ZSFH,99999,2020-04-30,372126.446871277
ZSFH,99999,2020-03-31,367540.589755852
ZSFH,99999,2020-02-29,364738.869387539
ZSFH,99999,2020-01-31,362986.472766166
ZSFH,99999,2019-12-31,362228.025150913
ZSFH,99999,2019-11-30,359675.650952242
ZSFH,99999,2019-10-31,356896.596846122
ZSFH,99999,2019-09-30,354321.852922916
ZSFH,99999,2019-08-31,353079.363278359
ZSFH,99999,2019-07-31,351678.828640136
ZSFH,99999,2019-06-30,349177.507247237
ZSFH,99999,2019-05-31,345695.990301275
ZSFH,99999,2019-04-30,341724.120981138
ZSFH,99999,2019-03-31,338228.044912102
ZSFH,99999,2019-02-28,334626.166458976
ZSFH,99999,2019-01-31,332114.345041514
ZSFH,99999,2018-12-31,329672.781760802
ZSFH,99999,2018-11-30,327824.899477417
ZSFH,99999,2018-10-31,325321.052957595
ZSFH,99999,2018-09-30,323406.842739411
ZSFH,99999,2018-08-31,320142.084344609
ZSFH,99999,2018-07-31,317270.083216795
ZSFH,99999,2018-06-30,314352.205252607
ZSFH,99999,2018-05-31,312662.75472622
ZSFH,99999,2018-04-30,310232.201762235
ZSFH,99999,2018-03-31,306720.734164789
ZSFH,99999,2018-02-28,302494.143946335
ZSFH,99999,2018-01-31,297866.781507426
ZSFH,99999,2017-12-31,293890.254896258
ZSFH,99999,2017-11-30,290553.31945653
ZSFH,99999,2017-10-31,287887.826921895
ZSFH,99999,2017-09-30,285928.011146978
ZSFH,99999,2017-08-31,282715.814399197
ZSFH,99999,2017-07-31,279824.630125364
ZSFH,99999,2017-06-30,276185.363704952
ZSFH,99999,2017-05-31,274126.651014314
ZSFH,99999,2017-04-30,272264.95926262
ZSFH,99999,2017-03-31,271375.381630825
ZSFH,99999,2017-02-28,271397.540319874
ZSFH,99999,2017-01-31,271655.785445605
ZSFH,99999,2016-12-31,271457.436032927
ZSFH,99999,2016-11-30,270032.484615641
ZSFH,99999,2016-10-31,268363.839321057
ZSFH,99999,2016-09-30,266256.128329441
ZSFH,99999,2016-08-31,264561.330016333
ZSFH,99999,2016-07-31,262478.590422892
ZSFH,99999,2016-06-30,260879.55671465
ZSFH,99999,2016-05-31,259538.277963939
ZSFH,99999,2016-04-30,259902.152695507
ZSFH,99999,2016-03-31,260442.725996598
ZSFH,99999,2016-02-29,260817.719060569
ZSFH,99999,2016-01-31,260326.406041578
ZSFH,99999,2015-12-31,259631.999688012
ZSFH,99999,2015-11-30,258098.148382884
ZSFH,99999,2015-10-31,256048.909631879
ZSFH,99999,2015-09-30,253712.518153295
ZSFH,99999,2015-08-31,251972.208696979
ZSFH,99999,2015-07-31,250183.39909797
ZSFH,99999,2015-06-30,247748.276892794
ZSFH,99999,2015-05-31,245379.026827193
ZSFH,99999,2015-04-30,243254.818908441
ZSFH,99999,2015-03-31,242381.722405862
ZSFH,99999,2015-02-28,242108.356307597
ZSFH,99999,2015-01-31,241904.777231285
ZSFH,99999,2014-12-31,240501.61526377
ZSFH,99999,2014-11-30,238244.285565458
ZSFH,99999,2014-10-31,235844.660037984
ZSFH,99999,2014-09-30,234668.273486164
ZSFH,99999,2014-08-31,233892.659671055
ZSFH,99999,2014-07-31,233967.24593752
ZSFH,99999,2014-06-30,233024.236652656
ZSFH,99999,2014-05-31,231967.478946265
ZSFH,99999,2014-04-30,229860.027404836
ZSFH,99999,2014-03-31,228294.709757839
ZSFH,99999,2014-02-28,226878.235470174
ZSFH,99999,2014-01-31,225265.903649289
ZSFH,99999,2013-12-31,223656.3776549
ZSFH,99999,2013-11-30,221889.236862576
ZSFH,99999,2013-10-31,220436.363217422
ZSFH,99999,2013-09-30,218149.746468983
ZSFH,99999,2013-08-31,216157.104446983
ZSFH,99999,2013-07-31,213952.148299736
ZSFH,99999,2013-06-30,211846.537838705
ZSFH,99999,2013-05-31,209520.216192931
ZSFH,99999,2013-04-30,205328.075003013
ZSFH,99999,2013-03-31,201645.9751034
ZSFH,99999,2013-02-28,199219.399709207
ZSFH,99999,2013-01-31,197668.152152294
ZSFH,99999,2012-12-31,196629.910544497
ZSFH,99999,2012-11-30,195285.604179154
ZSFH,99999,2012-10-31,194531.775684619
ZSFH,99999,2012-09-30,193716.791323716
ZSFH,99999,2012-08-31,193536.477032128
ZSFH,99999,2012-07-31,193404.478675303
ZSFH,99999,2012-06-30,193050.183770056
ZSFH,99999,2012-05-31,192143.556277171
ZSFH,99999,2012-04-30,190206.804633901
ZSFH,99999,2012-03-31,187965.126280201
ZSFH,99999,2012-02-29,184834.944694906
ZSFH,99999,2012-01-31,182895.496334558
ZSFH,99999,2011-12-31,181712.215502143
ZSFH,99999,2011-11-30,182143.330254398
ZSFH,99999,2011-10-31,182897.250417424
ZSFH,99999,2011-09-30,183451.152750489
ZSFH,99999,2011-08-31,183903.869482407
ZSFH,99999,2011-07-31,183947.133904039
ZSFH,99999,2011-06-30,184108.489747072
ZSFH,99999,2011-05-31,184507.737030054
ZSFH,99999,2011-04-30,185843.889736333
ZSFH,99999,2011-03-31,188609.845850083
ZSFH,99999,2011-02-28,194814.239255438
ZSFH,99999,2011-01-31,200228.533853888
ZSFH,99999,2010-12-31,204398.508632972
ZSFH,99999,2010-11-30,204640.544044112
ZSFH,99999,2010-10-31,205391.307180964
ZSFH,99999,2010-09-30,206255.409710543
ZSFH,99999,2010-08-31,207703.125547646
ZSFH,99999,2010-07-31,208214.028692005
ZSFH,99999,2010-06-30,208768.915462032
ZSFH,99999,2010-05-31,209013.725800945
ZSFH,99999,2010-04-30,209637.122745585
ZSFH,99999,2010-03-31,210194.849021393
ZSFH,99999,2010-02-28,211428.69231677
ZSFH,99999,2010-01-31,212793.741596382
ZSFH,99999,2009-12-31,213796.160814926
ZSFH,99999,2009-11-30,213463.147651905
ZSFH,99999,2009-10-31,212358.807409973
ZSFH,99999,2009-09-30,209791.845785185
ZSFH,99999,2009-08-31,208911.374927327
ZSFH,99999,2009-07-31,209339.169706566
ZSFH,99999,2009-06-30,212261.28827168
ZSFH,99999,2009-05-31,214475.604892556
ZSFH,99999,2009-04-30,216313.668098227
ZSFH,99999,2009-03-31,217357.255249968
ZSFH,99999,2009-02-28,217817.461853937
ZSFH,99999,2009-01-31,218009.198319629
ZSFH,99999,2008-12-31,219776.0
ZSFH,99999,2008-11-30,220347.0
ZSFH,99999,2008-10-31,220771.0
ZSFH,99999,2008-09-30,221228.0
ZSFH,99999,2008-08-31,221310.0
ZSFH,99999,2008-07-31,221684.0
ZSFH,99999,2008-06-30,220484.0
ZSFH,99999,2008-05-31,221028.0
ZSFH,99999,2008-04-30,221053.0
ZSFH,99999,2008-03-31,222485.0
ZSFH,99999,2008-02-29,222009.0
ZSFH,99999,2008-01-31,220783.0
ZSFH,99999,2007-12-31,219191.0
ZSFH,99999,2007-11-30,217548.0
ZSFH,99999,2007-10-31,216690.0
ZSFH,99999,2007-09-30,218624.0
ZSFH,99999,2007-08-31,220110.0
ZSFH,99999,2007-07-31,219686.0
ZSFH,99999,2007-06-30,217035.0
ZSFH,99999,2007-05-31,213196.0
ZSFH,99999,2007-04-30,210060.0
ZSFH,99999,2007-03-31,205268.0
ZSFH,99999,2007-02-28,202023.0
ZSFH,99999,2007-01-31,200260.0
ZSFH,99999,2006-12-31,198535.0
ZSFH,99999,2006-11-30,197924.0
ZSFH,99999,2006-10-31,196573.0
ZSFH,99999,2006-09-30,193744.0
ZSFH,99999,2006-08-31,189865.0
ZSFH,99999,2006-07-31,187126.0
ZSFH,99999,2006-06-30,187415.0
ZSFH,99999,2006-05-31,188323.0
ZSFH,99999,2006-04-30,188989.0
ZSFH,99999,2006-03-31,188116.0
ZSFH,99999,2006-02-28,186794.0
ZSFH,99999,2006-01-31,184637.0
ZSFH,99999,2005-12-31,183392.0
ZSFH,99999,2005-11-30,181214.0
ZSFH,99999,2005-10-31,179215.0
ZSFH,99999,2005-09-30,177270.0
ZSFH,99999,2005-08-31,176223.0
ZSFH,99999,2005-07-31,174991.0
ZSFH,99999,2005-06-30,172571.0
ZSFH,99999,2005-05-31,169868.0
ZSFH,99999,2005-04-30,167105.0
ZSFH,99999,2005-03-31,165721.0
ZSFH,99999,2005-02-28,164998.0
ZSFH,99999,2005-01-31,164988.0
ZSFH,99998,2024-06-30,434608.770535
ZSFH,99998,2024-05-31,433299.152003255
ZSFH,99998,2024-04-30,431577.738021579
ZSFH,99998,2024-03-31,429899.273794586
ZSFH,99998,2024-02-29,430093.19357498
ZSFH,99998,2024-01-31,432140.827718499
ZSFH,99998,2023-12-31,434596.007165026
ZSFH,99998,2023-11-30,435690.972631625
ZSFH,99998,2023-10-31,436057.846319524
ZSFH,99998,2023-09-30,437053.713907356
ZSFH,99998,2023-08-31,438425.03858992
ZSFH,99998,2023-07-31,439340.888915425
ZSFH,99998,2023-06-30,440233.349520297
ZSFH,99998,2023-05-31,439826.600463452
ZSFH,99998,2023-04-30,439323.443715099
ZSFH,99998,2023-03-31,437976.4920174
ZSFH,99998,2023-02-28,439953.347319203
ZSFH,99998,2023-01-31,443015.249697242
ZSFH,99998,2022-12-31,446914.765643941
ZSFH,99998,2022-11-30,447874.078109901
ZSFH,99998,2022-10-31,449390.093762623
ZSFH,99998,2022-09-30,452338.856985622
ZSFH,99998,2022-08-31,449491.659376892
ZSFH,99998,2022-07-31,453448.787157097
ZSFH,99998,2022-06-30,453302.554262282
ZSFH,99998,2022-05-31,448907.293826598
ZSFH,99998,2022-04-30,440850.404405736
ZSFH,99998,2022-03-31,431879.936252721
ZSFH,99998,2022-02-28,421925.055229462
ZSFH,99998,2022-01-31,415128.579648798
ZSFH,99998,2021-12-31,410203.245363482
ZSFH,99998,2021-11-30,406632.302216446
ZSFH,99998,2021-10-31,402046.366221419
ZSFH,99998,2021-09-30,396597.551074711
ZSFH,99998,2021-08-31,391631.822675337
ZSFH,99998,2021-07-31,386287.474878767
ZSFH,99998,2021-06-30,380048.640082193
ZSFH,99998,2021-05-31,373096.040653918
ZSFH,99998,2021-04-30,365354.068628792
ZSFH,99998,2021-03-31,357309.041497424
ZSFH,99998,2021-02-28,349336.817044805
ZSFH,99998,2021-01-31,340655.70410138
ZSFH,99998,2020-12-31,331303.963701659
ZSFH,99998,2020-11-30,322414.317918066
ZSFH,99998,2020-10-31,314803.66476195
ZSFH,99998,2020-09-30,309076.248868086
ZSFH,99998,2020-08-31,303570.068118787
ZSFH,99998,2020-07-31,299148.155435156
ZSFH,99998,2020-06-30,296118.918297514
ZSFH,99998,2020-05-31,292984.955970667
ZSFH,99998,2020-04-30,290306.566684785
ZSFH,99998,2020-03-31,288466.080520747
ZSFH,99998,2020-02-29,288386.323087189
ZSFH,99998,2020-01-31,288093.524431567
ZSFH,99998,2019-12-31,286653.143791171
ZSFH,99998,2019-11-30,284459.605687759
ZSFH,99998,2019-10-31,282381.858342786
ZSFH,99998,2019-09-30,280720.470033591
ZSFH,99998,2019-08-31,279736.863454662
ZSFH,99998,2019-07-31,278739.172692359
ZSFH,99998,2019-06-30,277747.407062778
ZSFH,99998,2019-05-31,276452.623633412
ZSFH,99998,2019-04-30,275112.507510845
ZSFH,99998,2019-03-31,273932.500117242
ZSFH,99998,2019-02-28,273917.068460342
ZSFH,99998,2019-01-31,274407.317701105
ZSFH,99998,2018-12-31,274059.626420533
ZSFH,99998,2018-11-30,271849.73852498
ZSFH,99998,2018-10-31,269055.51242979
ZSFH,99998,2018-09-30,266634.581835245
ZSFH,99998,2018-08-31,263454.213645608
ZSFH,99998,2018-07-31,260210.787695976
ZSFH,99998,2018-06-30,257678.522849224
ZSFH,99998,2018-05-31,255876.211056691
ZSFH,99998,2018-04-30,253928.949682513
ZSFH,99998,2018-03-31,251731.486799886
ZSFH,99998,2018-02-28,250090.012029728
ZSFH,99998,2018-01-31,248876.057907331
ZSFH,99998,2017-12-31,247476.145377193
ZSFH,99998,2017-11-30,246398.857360673
ZSFH,99998,2017-10-31,245772.048958402
ZSFH,99998,2017-09-30,245425.211030639
ZSFH,99998,2017-08-31,244606.863436038
ZSFH,99998,2017-07-31,243419.415553483
ZSFH,99998,2017-06-30,242165.272966154
ZSFH,99998,2017-05-31,240656.990912134
ZSFH,99998,2017-04-30,239619.859186388
ZSFH,99998,2017-03-31,238899.61477592
ZSFH,99998,2017-02-28,239142.094533455
ZSFH,99998,2017-01-31,239099.288381798
ZSFH,99998,2016-12-31,238627.290820824
ZSFH,99998,2016-11-30,237743.198510896
ZSFH,99998,2016-10-31,236920.518306289
ZSFH,99998,2016-09-30,236082.973064553
ZSFH,99998,2016-08-31,235612.592507328
ZSFH,99998,2016-07-31,234761.282245323
ZSFH,99998,2016-06-30,233816.947699263
ZSFH,99998,2016-05-31,232647.695376163
ZSFH,99998,2016-04-30,232371.788096645
ZSFH,99998,2016-03-31,232828.742643344
ZSFH,99998,2016-02-29,232806.996998171
ZSFH,99998,2016-01-31,231862.699563722
ZSFH,99998,2015-12-31,230738.315012609
ZSFH,99998,2015-11-30,230079.577740193
ZSFH,99998,2015-10-31,229814.939758889
ZSFH,99998,2015-09-30,228614.286597073
ZSFH,99998,2015-08-31,226865.00997597
ZSFH,99998,2015-07-31,224524.157278107
ZSFH,99998,2015-06-30,222572.07726209
ZSFH,99998,2015-05-31,220583.837882286
ZSFH,99998,2015-04-30,218456.806894859
ZSFH,99998,2015-03-31,215599.4057452
ZSFH,99998,2015-02-28,213752.368050509
ZSFH,99998,2015-01-31,212749.429570512
ZSFH,99998,2014-12-31,213455.441318008
ZSFH,99998,2014-11-30,214269.391772403
ZSFH,99998,2014-10-31,214773.817093936
ZSFH,99998,2014-09-30,214163.327722752
ZSFH,99998,2014-08-31,212960.290272183
ZSFH,99998,2014-07-31,211486.116853408
ZSFH,99998,2014-06-30,209895.841399701
ZSFH,99998,2014-05-31,208975.164275413
ZSFH,99998,2014-04-30,208147.859689307
ZSFH,99998,2014-03-31,207935.807899992
ZSFH,99998,2014-02-28,208336.279822373
ZSFH,99998,2014-01-31,209026.895136479
ZSFH,99998,2013-12-31,210530.647623533
ZSFH,99998,2013-11-30,211161.71197539
ZSFH,99998,2013-10-31,211864.088248166
ZSFH,99998,2013-09-30,211468.447211989
ZSFH,99998,2013-08-31,211061.296680115
ZSFH,99998,2013-07-31,210622.051546292
ZSFH,99998,2013-06-30,209949.516922031
ZSFH,99998,2013-05-31,212672.631157385
ZSFH,99998,2013-04-30,211074.12133736
ZSFH,99998,2013-03-31,209528.181167187
ZSFH,99998,2013-02-28,208752.598117792
ZSFH,99998,2013-01-31,209231.176345677
ZSFH,99998,2012-12-31,210696.63819136
ZSFH,99998,2012-11-30,211657.865396327
ZSFH,99998,2012-10-31,212354.851402507
ZSFH,99998,2012-09-30,212599.511378482
ZSFH,99998,2012-08-31,212207.039580809
ZSFH,99998,2012-07-31,211376.826680173
ZSFH,99998,2012-06-30,210003.778622384
ZSFH,99998,2012-05-31,208978.707070575
ZSFH,99998,2012-04-30,207409.098611102
ZSFH,99998,2012-03-31,205658.807976699
ZSFH,99998,2012-02-29,203054.281103704
ZSFH,99998,2012-01-31,200569.52955791
ZSFH,99998,2011-12-31,198570.676173006
ZSFH,99998,2011-11-30,197417.026714372
ZSFH,99998,2011-10-31,197283.367224415
ZSFH,99998,2011-09-30,197844.33291893
ZSFH,99998,2011-08-31,198886.114904415
ZSFH,99998,2011-07-31,199787.627404563
ZSFH,99998,2011-06-30,200153.932605701
ZSFH,99998,2011-05-31,200416.010912321
ZSFH,99998,2011-04-30,200736.520549895
ZSFH,99998,2011-03-31,200420.775128361
ZSFH,99998,2011-02-28,197828.379636484
ZSFH,99998,2011-01-31,195071.223568831
ZSFH,99998,2010-12-31,193192.774772648
ZSFH,99998,2010-11-30,193110.721000147
ZSFH,99998,2010-10-31,193284.860188601
ZSFH,99998,2010-09-30,193140.620795041
ZSFH,99998,2010-08-31,193734.039332141
ZSFH,99998,2010-07-31,193750.196960203
ZSFH,99998,2010-06-30,193706.468353136
ZSFH,99998,2010-05-31,193078.825159587
ZSFH,99998,2010-04-30,192265.955460591
ZSFH,99998,2010-03-31,192128.652603773
ZSFH,99998,2010-02-28,192834.019774643
ZSFH,99998,2010-01-31,193944.453071338
ZSFH,99998,2009-12-31,195406.639474114
ZSFH,99998,2009-11-30,195826.624943231
ZSFH,99998,2009-10-31,196738.152463756
ZSFH,99998,2009-09-30,197630.512264551
ZSFH,99998,2009-08-31,199130.736937969
ZSFH,99998,2009-07-31,201196.097912692
ZSFH,99998,2009-06-30,202851.502049488
ZSFH,99998,2009-05-31,204218.911898576
ZSFH,99998,2009-04-30,205158.323065384
ZSFH,99998,2009-03-31,205324.736718142
ZSFH,99998,2009-02-28,205716.450894917
ZSFH,99998,2009-01-31,205112.993212645
ZSFH,99998,2008-12-31,189779.0
ZSFH,99998,2008-11-30,191628.0
ZSFH,99998,2008-10-31,193158.0
ZSFH,99998,2008-09-30,192929.0
ZSFH,99998,2008-08-31,192752.0
ZSFH,99998,2008-07-31,192306.0
ZSFH,99998,2008-06-30,192355.0
ZSFH,99998,2008-05-31,193154.0
ZSFH,99998,2008-04-30,193273.0
ZSFH,99998,2008-03-31,194189.0
ZSFH,99998,2008-02-29,193707.0
ZSFH,99998,2008-01-31,193852.0
ZSFH,99998,2007-12-31,193742.0
ZSFH,99998,2007-11-30,193625.0
ZSFH,99998,2007-10-31,193201.0
ZSFH,99998,2007-09-30,193523.0
ZSFH,99998,2007-08-31,193830.0
ZSFH,99998,2007-07-31,194348.0
ZSFH,99998,2007-06-30,193906.0
ZSFH,99998,2007-05-31,193119.0
ZSFH,99998,2007-04-30,191318.0
ZSFH,99998,2007-03-31,189874.0
ZSFH,99998,2007-02-28,188522.0
ZSFH,99998,2007-01-31,187431.0
ZSFH,99998,2006-12-31,185582.0
ZSFH,99998,2006-11-30,183277.0
ZSFH,99998,2006-10-31,180541.0
ZSFH,99998,2006-09-30,177900.0
ZSFH,99998,2006-08-31,176678.0
ZSFH,99998,2006-07-31,176427.0
ZSFH,99998,2006-06-30,175571.0
ZSFH,99998,2006-05-31,172994.0
ZSFH,99998,2006-04-30,170344.0
ZSFH,99998,2006-03-31,167668.0
ZSFH,99998,2006-02-28,165442.0
ZSFH,99998,2006-01-31,162702.0
ZSFH,99998,2005-12-31,160948.0
ZSFH,99998,2005-11-30,159447.0
ZSFH,99998,2005-10-31,158513.0
ZSFH,99998,2005-09-30,157658.0
ZSFH,99998,2005-08-31,156047.0
ZSFH,99998,2005-07-31,153899.0
ZSFH,99998,2005-06-30,152600.0
ZSFH,99998,2005-05-31,152634.0
ZSFH,99998,2005-04-30,153370.0
ZSFH,99998,2005-03-31,154150.0
ZSFH,99998,2005-02-28,154467.0
ZSFH,99998,2005-01-31,155340.0
ZSFH,99997,2022-02-28,358088.0
ZSFH,99997,2022-01-31,353821.0
ZSFH,99997,2021-12-31,347393.0
ZSFH,99997,2021-11-30,343565.0
ZSFH,99997,2021-10-31,341212.0
ZSFH,99997,2021-09-30,337105.0
ZSFH,99997,2021-08-31,325363.0
ZSFH,99997,2021-07-31,317573.0
ZSFH,99997,2021-06-30,307204.0
ZSFH,99997,2021-05-31,304776.0
ZSFH,99997,2021-04-30,312272.0
ZSFH,99997,2021-03-31,316705.0
ZSFH,99997,2021-02-28,303909.0
ZSFH,99997,2021-01-31,306196.0
ZSFH,99997,2020-12-31,298951.0
ZSFH,99997,2020-11-30,293081.0
ZSFH,99997,2020-10-31,295995.0
ZSFH,99997,2020-09-30,299890.0
ZSFH,99997,2020-08-31,301682.0
ZSFH,99997,2020-07-31,284740.0
ZSFH,99997,2020-06-30,296682.0
ZSFH,99997,2020-05-31,289211.0
ZSFH,99997,2020-04-30,290721.0
ZSFH,99997,2020-03-31,291574.0
ZSFH,99997,2020-02-29,292572.0
ZSFH,99997,2020-01-31,292643.0
ZSFH,99997,2019-12-31,293197.0
ZSFH,99997,2019-11-30,291905.0
ZSFH,99997,2019-10-31,290949.0
ZSFH,99997,2019-09-30,289227.0
ZSFH,99997,2019-08-31,287519.0
ZSFH,99997,2019-07-31,285343.0
ZSFH,99997,2019-06-30,281579.0
ZSFH,99997,2019-05-31,278565.0
ZSFH,99997,2019-04-30,276179.0
ZSFH,99997,2019-03-31,274981.0
ZSFH,99997,2019-02-28,272581.0
ZSFH,99997,2019-01-31,270865.0
ZSFH,99997,2018-12-31,268621.0
ZSFH,99997,2018-11-30,267671.0
ZSFH,99997,2018-10-31,265982.0
ZSFH,99997,2018-09-30,264979.0
ZSFH,99997,2018-08-31,263582.0
ZSFH,99997,2018-07-31,263904.0
ZSFH,99997,2018-06-30,265633.0
ZSFH,99997,2018-05-31,265369.0
ZSFH,99997,2018-04-30,263607.0
ZSFH,99997,2018-03-31,260468.0
ZSFH,99997,2018-02-28,258140.0
ZSFH,99997,2018-01-31,255883.0
ZSFH,99997,2017-12-31,253146.0
ZSFH,99997,2017-11-30,251721.0
ZSFH,99997,2017-10-31,249891.0
ZSFH,99997,2017-09-30,248058.0
ZSFH,99997,2017-08-31,246292.0
ZSFH,99997,2017-07-31,243629.0
ZSFH,99997,2017-06-30,241339.0
ZSFH,99997,2017-05-31,238856.0
ZSFH,99997,2017-04-30,237041.0
ZSFH,99997,2017-03-31,234616.0
ZSFH,99997,2017-02-28,232718.0
ZSFH,99997,2017-01-31,230892.0
ZSFH,99997,2016-12-31,229001.0
ZSFH,99997,2016-11-30,226434.0
ZSFH,99997,2016-10-31,224685.0
ZSFH,99997,2016-09-30,222564.0
ZSFH,99997,2016-08-31,220526.0
ZSFH,99997,2016-07-31,217601.0
ZSFH,99997,2016-06-30,215252.0
ZSFH,99997,2016-05-31,213891.0
ZSFH,99997,2016-04-30,212577.0
ZSFH,99997,2016-03-31,212775.0
ZSFH,99997,2016-02-29,211513.0
ZSFH,99997,2016-01-31,210349.0
ZSFH,99997,2015-12-31,208236.0
ZSFH,99997,2015-11-30,205967.0
ZSFH,99997,2015-10-31,204205.0
ZSFH,99997,2015-09-30,203502.0
ZSFH,99997,2015-08-31,203001.0
ZSFH,99997,2015-07-31,202786.0
ZSFH,99997,2015-06-30,200590.0
ZSFH,99997,2015-05-31,197933.0
ZSFH,99997,2015-04-30,195142.0
ZSFH,99997,2015-03-31,192889.0
ZSFH,99997,2015-02-28,192088.0
ZSFH,99997,2015-01-31,190836.0
ZSFH,99997,2014-12-31,190184.0
ZSFH,99997,2014-11-30,189522.0
ZSFH,99997,2014-10-31,188164.0
ZSFH,99997,2014-09-30,186483.0
ZSFH,99997,2014-08-31,184590.0
ZSFH,99997,2014-07-31,183313.0
ZSFH,99997,2014-06-30,182996.0
ZSFH,99997,2014-05-31,182192.0
ZSFH,99997,2014-04-30,181955.0
ZSFH,99997,2014-03-31,180771.0
ZSFH,99997,2014-02-28,179841.0
ZSFH,99997,2014-01-31,178478.0
ZSFH,99997,2013-12-31,177337.0
ZSFH,99997,2013-11-30,176360.0
ZSFH,99997,2013-10-31,175552.0
ZSFH,99997,2013-09-30,175147.0
ZSFH,99997,2013-08-31,174625.0
ZSFH,99997,2013-07-31,173755.0
ZSFH,99997,2013-06-30,172282.0
ZSFH,99997,2013-05-31,171638.0
ZSFH,99997,2013-04-30,171105.0
ZSFH,99997,2013-03-31,170240.0
ZSFH,99997,2013-02-28,168264.0
ZSFH,99997,2013-01-31,167060.0
ZSFH,99997,2012-12-31,165841.0
ZSFH,99997,2012-11-30,165028.0
ZSFH,99997,2012-10-31,163751.0
ZSFH,99997,2012-09-30,162359.0
ZSFH,99997,2012-08-31,161232.0
ZSFH,99997,2012-07-31,160989.0
ZSFH,99997,2012-06-30,161450.0
ZSFH,99997,2012-05-31,161609.0
ZSFH,99997,2012-04-30,160321.0
ZSFH,99997,2012-03-31,160106.0
ZSFH,99997,2012-02-29,159703.0
ZSFH,99997,2012-01-31,160448.0
ZSFH,99997,2011-12-31,160415.0
ZSFH,99997,2011-11-30,160686.0
ZSFH,99997,2011-10-31,161397.0
ZSFH,99997,2011-09-30,162267.0
ZSFH,99997,2011-08-31,162040.0
ZSFH,99997,2011-07-31,160195.0
ZSFH,99997,2011-06-30,158314.0
ZSFH,99997,2011-05-31,157425.0
ZSFH,99997,2011-04-30,157567.0
ZSFH,99997,2011-03-31,157471.0
ZSFH,99997,2011-02-28,158040.0
ZSFH,99997,2011-01-31,157105.0
ZSFH,99997,2010-12-31,156921.0
ZSFH,99997,2010-11-30,155923.0
ZSFH,99997,2010-10-31,156105.0
ZSFH,99997,2010-09-30,155228.0
ZSFH,99997,2010-08-31,156139.0
ZSFH,99997,2010-07-31,156018.0
ZSFH,99997,2010-06-30,156324.0
ZSFH,99997,2010-05-31,155182.0
ZSFH,99997,2010-04-30,155548.0
ZSFH,99997,2010-03-31,155261.0
ZSFH,99997,2010-02-28,155021.0
ZSFH,99997,2010-01-31,154783.0
ZSFH,99997,2009-12-31,154344.0
ZSFH,99997,2009-11-30,153098.0
ZSFH,99997,2009-10-31,150048.0
ZSFH,99997,2009-09-30,148221.0
ZSFH,99997,2009-08-31,146730.0
ZSFH,99997,2009-07-31,148896.0
ZSFH,99997,2009-06-30,151416.0
ZSFH,99997,2009-05-31,154934.0
ZSFH,99997,2009-04-30,156519.0
ZSFH,99997,2009-03-31,157205.0
ZSFH,99997,2009-02-28,157123.0
ZSFH,99997,2009-01-31,156360.0
ZSFH,99997,2008-12-31,156438.0
ZSFH,99997,2008-11-30,157608.0
ZSFH,99997,2008-10-31,160683.0
ZSFH,99997,2008-09-30,163041.0
